"TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"11/8/2025 6:33:01 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000120000004). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 6:33:01 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000120000003). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 6:33:01 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000120000003). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 6:32:00 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 6:31:59 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"11/8/2025 6:01:59 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 13 claves y la creación de 4 páginas modificadas."
"11/8/2025 6:01:59 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\S-1-5-21-72991934-2165796093-3938425774-1001\SystemAppData\Helium\Cache\c734854775b982fd_COM15.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"11/8/2025 6:01:59 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat se borró mediante la actualización de 15 claves y la creación de 2 páginas modificadas."
"11/8/2025 6:01:59 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\User.dat se borró mediante la actualización de 20 claves y la creación de 2 páginas modificadas."
"11/8/2025 6:01:54 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 6 and Pid 8852 stopped with status STATUS_SUCCESS."
"11/8/2025 5:56:48 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio por solicitud a inicio automático."
"11/8/2025 5:54:20 p. m.","Información","Microsoft-Windows-IsolatedUserMode","1","Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 8852 started with status STATUS_SUCCESS."
"11/8/2025 5:54:20 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 5:43:28 p. m.","Información","Microsoft-Windows-Kernel-Power","105","Cambio de fuente de energía."
"11/8/2025 5:26:12 p. m.","Información","Microsoft-Windows-Time-Service","158","El proveedor de hora 'VMICTimeProvider' ha indicado que el hardware y el entorno operativo actuales no son compatibles y se ha detenido. Este es un comportamiento esperado para VMICTimeProvider en entornos que no son invitados de HyperV. Este también podría ser el comportamiento esperado de este proveedor en el entorno operativo actual."
"11/8/2025 5:09:08 p. m.","Información","Microsoft-Windows-Time-Service","158","El proveedor de hora 'VMICTimeProvider' ha indicado que el hardware y el entorno operativo actuales no son compatibles y se ha detenido. Este es un comportamiento esperado para VMICTimeProvider en entornos que no son invitados de HyperV. Este también podría ser el comportamiento esperado de este proveedor en el entorno operativo actual."
"11/8/2025 4:52:04 p. m.","Información","Microsoft-Windows-Time-Service","158","El proveedor de hora 'VMICTimeProvider' ha indicado que el hardware y el entorno operativo actuales no son compatibles y se ha detenido. Este es un comportamiento esperado para VMICTimeProvider en entornos que no son invitados de HyperV. Este también podría ser el comportamiento esperado de este proveedor en el entorno operativo actual."
"11/8/2025 4:40:57 p. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas."
"11/8/2025 4:39:21 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000620000004). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:39:21 p. m.","Información","Service Control Manager","7040","El tipo de inicio del servicio Servicio de transferencia inteligente en segundo plano (BITS) se cambió de inicio automático a inicio por solicitud."
"11/8/2025 4:38:43 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 6 and Pid 9868 stopped with status STATUS_SUCCESS."
"11/8/2025 4:35:14 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3--CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 NIC (nombre descriptivo: ) IPv4 anterior: Habilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Habilitado, IPv6 actual: Deshabilitado. Motivo: OID de RSC"
"11/8/2025 4:35:00 p. m.","Información","Microsoft-Windows-Time-Service","158","El proveedor de hora 'VMICTimeProvider' ha indicado que el hardware y el entorno operativo actuales no son compatibles y se ha detenido. Este es un comportamiento esperado para VMICTimeProvider en entornos que no son invitados de HyperV. Este también podría ser el comportamiento esperado de este proveedor en el entorno operativo actual."
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3--CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 NIC (nombre descriptivo: ) IPv4 anterior: Deshabilitado, IPv4 actual: Habilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Habilitado. Motivo: OID de RSC"
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","102","Networking driver in 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3 is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3)."
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","232","NIC 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3--CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 (Friendly Name: ) successfully connected to port CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 (Friendly Name: CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall))."
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Create ' se realizó correctamente en la NIC 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3--CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 (nombre descriptivo: ) e ID. de instancia {00000000-0000-0000-0000-000000000000}. "
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 6598FD11-7307-4DD7-8E4A-3EC4FB88B3D3--CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 NIC (nombre descriptivo: ) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Creación de NIC"
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","67","El CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 de puerto (nombre descriptivo: CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5) se creó correctamente en el conmutador 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall))."
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","292","Descarga de RSC modificada para el puerto CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5 (nombre descriptivo: CB46B844-0AB4-4DF5-B08A-4E8E3BD5AEE5) Anterior: Deshabilitado, actual: Habilitado. Motivo: Creación de puertos"
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","232","NIC 790E58B4-7939-4434-9358-89AE7DDBE87F (Friendly Name: WSL (Hyper-V firewall)) successfully connected to port 790E58B4-7939-4434-9358-89AE7DDBE87F (Friendly Name: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall))."
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 790E58B4-7939-4434-9358-89AE7DDBE87F NIC (nombre descriptivo: WSL (Hyper-V firewall)) IPv4 anterior: Habilitado, IPv4 actual: Habilitado, IPv6 anterior: Habilitado, IPv6 actual: Habilitado. Motivo: OID de RSC"
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 790E58B4-7939-4434-9358-89AE7DDBE87F NIC (nombre descriptivo: WSL (Hyper-V firewall)) IPv4 anterior: Deshabilitado, IPv4 actual: Habilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Habilitado. Motivo: OID de RSC"
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","7","Miniport NIC 790E58B4-7939-4434-9358-89AE7DDBE87F (Friendly Name: WSL (Hyper-V firewall)) successfully initialized."
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 790E58B4-7939-4434-9358-89AE7DDBE87F NIC (nombre descriptivo: WSL (Hyper-V firewall)) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Inicio de NIC"
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Create ' se realizó correctamente en la NIC 790E58B4-7939-4434-9358-89AE7DDBE87F (nombre descriptivo: WSL (Hyper-V firewall)) e ID. de instancia {00000000-0000-0000-0000-000000000000}. "
"11/8/2025 4:34:45 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 790E58B4-7939-4434-9358-89AE7DDBE87F NIC (nombre descriptivo: WSL (Hyper-V firewall)) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Creación de NIC"
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","264","El 790E58B4-7939-4434-9358-89AE7DDBE87F de puerto interno o externo (nombre descriptivo: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E) se creó correctamente en el conmutador 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall))."
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","292","Descarga de RSC modificada para el puerto 790E58B4-7939-4434-9358-89AE7DDBE87F (nombre descriptivo: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E) Anterior: Deshabilitado, actual: Habilitado. Motivo: Creación de puertos"
"11/8/2025 4:34:44 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter restart complete."
"11/8/2025 4:34:44 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter restart start."
"11/8/2025 4:34:44 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter attach complete."
"11/8/2025 4:34:44 p. m.","Información","VfpExt","7036","El servicio  entró en estado Filter attach start."
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","9","Switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)) successfully initialized."
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","232","NIC 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)) successfully connected to port 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall))."
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","233","La operación ' Create ' se realizó correctamente en la NIC 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall)) e ID. de instancia {00000000-0000-0000-0000-000000000000}. "
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","291","Descarga de RSC modificada para la 790E58B4-7939-4434-9358-89AE7DDBE87E NIC (nombre descriptivo: WSL (Hyper-V firewall)) IPv4 anterior: Deshabilitado, IPv4 actual: Deshabilitado, IPv6 anterior: Deshabilitado, IPv6 actual: Deshabilitado. Motivo: Creación de NIC"
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","67","El 790E58B4-7939-4434-9358-89AE7DDBE87E de puerto (nombre descriptivo: WSL (Hyper-V firewall)) se creó correctamente en el conmutador 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall))."
"11/8/2025 4:34:44 p. m.","Información","Microsoft-Windows-Hyper-V-VmSwitch","292","Descarga de RSC modificada para el puerto 790E58B4-7939-4434-9358-89AE7DDBE87E (nombre descriptivo: WSL (Hyper-V firewall)) Anterior: Deshabilitado, actual: Habilitado. Motivo: Creación de puertos"
"11/8/2025 4:33:12 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000620000004). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:33:12 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000420000003). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:33:11 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000420000003). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:33:11 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000120000002). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:59 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000120000002). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:59 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000520000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:58 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000520000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:58 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000620000003). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:53 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000620000003). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:53 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000620000002). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:53 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000620000002). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:53 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000320000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:41 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario TICPC-05\PCTIC-05 con SID (S-1-5-21-72991934-2165796093-3938425774-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID MSTeams_25198.1109.3837.4725_x64__8wekyb3d8bbwe (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:32:34 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000320000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:34 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000720000004). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:34 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000720000004). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:34 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000720000003). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:32:05 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario TICPC-05\PCTIC-05 con SID (S-1-5-21-72991934-2165796093-3938425774-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:31:58 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 4:31:57 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"11/8/2025 4:31:55 p. m.","Advertencia","Microsoft-Windows-DistributedCOM","10016","La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario TICPC-05\PCTIC-05 con SID (S-1-5-21-72991934-2165796093-3938425774-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
"11/8/2025 4:31:51 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 4:31:42 p. m.","Información","Microsoft-Windows-IsolatedUserMode","1","Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 9868 started with status STATUS_SUCCESS."
"11/8/2025 4:31:42 p. m.","Información","Microsoft-Windows-IsolatedUserMode","5","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"11/8/2025 4:31:29 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000720000003). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:31:29 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000420000002). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:31:29 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000420000002). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:31:29 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000720000002). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:31:28 p. m.","Información","Microsoft-Windows-Winlogon","7001","Notificación de inicio de sesión de usuario para el Programa para la mejora de la experiencia del usuario"
"11/8/2025 4:31:23 p. m.","Información","Win32k","267","La comprobación de control de calidad de hardware táctil se realizó correctamente."
"11/8/2025 4:31:23 p. m.","Información","Win32k","267","La comprobación de control de calidad de hardware táctil se realizó correctamente."
"11/8/2025 4:31:23 p. m.","Información","Microsoft-Windows-Winlogon","7002","Notificación de cierre de sesión de usuario para el Programa para la mejora de la experiencia del usuario"
"11/8/2025 4:31:21 p. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"11/8/2025 4:30:28 p. m.","Información","Service Control Manager","7045","Se instaló un servicio en el sistema.

Nombre del servicio:  Docker Desktop Service
Nombre del archivo del servicio:  ""C:\Program Files\Docker\Docker\com.docker.service""
Tipo de servicio:  servicio de modo usuario
Tipo de inicio de servicio:  inicio por solicitud
Cuenta de servicio:  LocalSystem"
"11/8/2025 4:28:26 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000720000002). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:28:26 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000020000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:28:26 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000020000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:28:26 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000220000002). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:26:25 p. m.","Información","Microsoft-Windows-WindowsUpdateClient","19","Instalación correcta: Windows instaló correctamente la siguiente actualización: Actualización de inteligencia de seguridad para Microsoft Defender Antivirus - KB2267602 (versión 1.435.109.0) - Canal actual (ampliado)"
"11/8/2025 4:26:17 p. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: Actualización de inteligencia de seguridad para Microsoft Defender Antivirus - KB2267602 (versión 1.435.109.0) - Canal actual (ampliado)"
"11/8/2025 4:26:14 p. m.","Información","Microsoft-Windows-WindowsUpdateClient","44","Windows Update comenzó a descargar una actualización."
"11/8/2025 4:23:26 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000220000002). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:23:26 p. m.","Información","Microsoft-Windows-HttpService","114","Se quitó la dirección URL (http://*:2869/upnp/eventing/) del grupo de direcciones URL (0xFE00000620000001). Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
"11/8/2025 4:23:26 p. m.","Información","Microsoft-Windows-HttpService","113","Se intentó agregar la dirección URL (http://*:2869/upnp/eventing/) al grupo de direcciones URL (0xFE00000620000001). Estado: 0x0. Id. de proceso 0x382C ruta de acceso ejecutable \Device\HarddiskVolume3\Windows\System32\svchost.exe, S-1-5-19  de usuario"
